id,name,team,countablePlays,averagePPA.all,totalPPA.all,totalPPA.pass,totalPPA.rush,position
4373314,Nick Patti,Pittsburgh,12,0.298,3.574,0.476,3.098,QB
4241397,Charleston Rambo,Oklahoma,43,0.298,12.815,11.227,1.588,WR
4373934,Chevan Cordeiro,Hawai'i,426,0.299,127.167,69.377,57.79,QB
4371942,Matt Robinson,Illinois,7,0.3,2.098,1.729,0.369,QB
4242494,Cyrus Habibi-Likio,Oregon,23,0.3,6.904,4.011,2.893,RB
4426407,Trey Palmer,LSU,15,0.3,4.506,4.506,,WR
4379504,Mekhi Sargent,Iowa,76,0.3,22.785,0.345,22.44,RB
4567097,Taulia Tagovailoa,Maryland,147,0.301,44.174,33.82,10.354,QB
4243712,CJ Williams,Navy,32,0.302,9.675,2.531,7.144,RB
4035654,Riley Lees,Northwestern,44,0.303,13.347,17.337,-3.99,WR
4570543,Kevin Perkins,Southern Mississippi,73,0.303,22.121,-1.17,23.29,RB
4360972,Sean Ryan,West Virginia,39,0.304,11.874,12.394,-0.52,WR
4244732,Caleb Huntley,Ball State,60,0.304,18.227,1.696,16.531,RB
4363044,Jordan Young,Florida State,13,0.304,3.951,3.951,,WR
4430431,Kurtis Rourke,Ohio,56,0.305,17.078,13.886,3.192,QB
4361936,Anthony Queeley,Syracuse,65,0.306,19.864,19.864,,WR
4430110,Ty Jordan,Utah,94,0.306,28.782,6.268,22.514,RB
4039660,Josh Stewart,Tulsa,17,0.306,5.208,5.208,,WR
4427299,Damarius Good,UCF,6,0.308,1.849,1.713,0.136,RB
4428119,Lew Nichols,Central Michigan,88,0.308,27.105,3.336,23.769,RB
4429615,Zay Flowers,Boston College,101,0.308,31.09,30.1,0.99,WR
4036429,Zac Thomas,Appalachian State,378,0.309,116.788,83.569,33.219,QB
4429207,Ajou Ajou,Clemson,5,0.31,1.548,1.548,,WR
4426444,Connor Bazelak,Missouri,357,0.31,110.557,111.434,-0.877,QB
4429911,JoVoni Johnson,Rice,62,0.311,19.299,12.853,6.446,QB
4240756,Tanner Morgan,Minnesota,204,0.311,63.381,60.091,3.29,QB
4565908,Tyler Scott,Cincinnati,4,0.312,1.249,0.293,0.956,WR
4570219,Jared Smart,Hawai'i,50,0.313,15.655,16.85,-1.194,WR
4035638,Jesse Brown,Northwestern,18,0.314,5.648,3.502,2.146,RB
4259592,Sean Clifford,Penn State,348,0.314,109.152,89.788,19.364,QB
4430636,Kentron Poitier,Florida State,5,0.314,1.571,1.571,,WR
4360765,Camerun Peoples,Appalachian State,170,0.314,53.309,1.487,51.822,RB
4243322,Jake Haener,Fresno State,285,0.315,89.917,75.214,14.702,QB
4569371,Isaiah Williams,Illinois,122,0.315,38.465,11.53,26.935,WR
4035886,Khalil Herbert,Virginia Tech,169,0.316,53.459,8.8,44.66,RB
4240858,Hendon Hooker,Virginia Tech,269,0.316,85.129,55.155,29.974,QB
4034948,Feleipe Franks,Arkansas,339,0.316,107.135,104.395,2.74,QB
4036032,Brittain Brown,UCLA,88,0.317,27.939,7.887,20.052,RB
4428287,Ben Ballard,Texas,1,0.317,0.317,,0.317,QB
4373266,Antoine Green,North Carolina,5,0.317,1.586,1.586,,WR
4360200,Kelan Walker,Houston,15,0.319,4.779,,4.779,RB
4035770,Jack Dunn,Wisconsin,40,0.319,12.772,15.618,-2.846,WR
4360406,Mataeo Durant,Duke,127,0.32,40.599,9.268,31.331,RB
4360979,Jose Barbon,Temple,16,0.321,5.13,4.539,0.591,WR
4241362,Chabastin Taylor,Kansas State,38,0.323,12.285,11.896,0.388,WR
4568611,De'Von Fox,Temple,10,0.324,3.245,3.245,,WR
4241820,Sam Ehlinger,Texas,434,0.324,140.444,109.319,31.125,QB
4432637,Miyan Williams,Ohio State,9,0.324,2.912,,2.912,RB
4430518,Brannon Spector,Clemson,20,0.327,6.549,5.863,0.686,WR
4372780,Tommy Tremble,Notre Dame,26,0.327,8.492,8.183,0.309,TE
4372572,Jack Eschenbach,Wisconsin,3,0.328,0.985,0.985,,TE
4570674,Kevin Harris,South Carolina,212,0.328,69.591,13.943,55.648,RB
4258463,Artice Hobbs,Army,20,0.329,6.589,-0.279,6.869,RB
4374200,Tim Patrick Jr.,Utah State,4,0.329,1.315,1.315,,WR
4686255,Marcus Fleming,Nebraska,6,0.329,1.973,1.973,,WR
4250767,Rodney Thompson,Northern Illinois,8,0.329,2.633,-2.623,5.257,QB
4361938,Ed Hendrix,Syracuse,7,0.329,2.303,2.303,,WR
4362619,Chris Rodriguez Jr.,Kentucky,45,0.329,14.788,,14.788,RB
4372597,Jamarye Joiner,Arizona,17,0.33,5.615,7.351,-1.736,WR
4373382,DeJuan Ellis,Maryland,1,0.33,0.33,0.33,,WR
4036473,Logan Bonner,Arkansas State,294,0.332,97.575,97.147,0.428,QB
4569995,Derek Wright,Utah State,18,0.332,5.975,2.662,3.313,WR
4428811,Xavier Weaver,South Florida,15,0.332,4.98,4.98,,WR
4044122,Anthony Russo,Temple,156,0.333,51.88,45.336,6.544,QB
4431142,Jimmy Holiday,Tennessee,1,0.333,0.333,,0.333,WR
4426409,Chez Mellusi,Clemson,32,0.334,10.701,4.329,6.373,RB
4360073,Jayshon Jackson,Cincinnati,42,0.335,14.085,14.085,,WR
4036448,Jalen Virgil,Appalachian State,33,0.336,11.083,10.3,0.783,WR
4044123,Branden Mack,Temple,58,0.336,19.501,19.26,0.241,WR
4241476,Tyrell Shavers,Mississippi State,14,0.336,4.71,4.71,,WR
4361493,Jack Plummer,Purdue,141,0.337,47.532,46.87,0.662,QB
4361994,Sam Hartman,Wake Forest,335,0.337,112.971,114.597,-1.626,QB
4361653,Devin Leary,NC State,128,0.338,43.278,40.774,2.505,QB
4361732,Shocky Jacques-Louis,Pittsburgh,49,0.338,16.543,17.198,-0.654,WR
4433921,Kole Taylor,LSU,9,0.339,3.055,3.055,,TE
4372768,Phil Jurkovec,Boston College,375,0.339,127.068,104.968,22.1,QB
4430878,Jaxon Smith-Njigba,Ohio State,13,0.339,4.412,4.412,,WR
4577305,Jemel Jones,Army,61,0.341,20.791,6.365,14.426,QB
4569324,Micah Cooper,Oklahoma State,7,0.341,2.385,,2.385,RB
4240819,Kade Warner,Nebraska,7,0.341,2.385,2.385,,WR
4242661,Chris Pierce,Vanderbilt,42,0.342,14.358,14.358,,WR
4043043,Brett Borske,Western Michigan,4,0.342,1.367,1.367,,TE
4259581,Dalton Rigdon,Texas Tech,15,0.342,5.132,5.132,,WR
4692557,Dee Beckwith,Tennessee,3,0.342,1.027,,1.027,RB
4371758,Jeremy Tate Jr.,Memphis,2,0.342,0.684,0.684,,WR
4429518,Jax Dineen,Kansas State,9,0.343,3.087,3.087,,FB
4259751,Michael McFarlane,Coastal Carolina,1,0.344,0.344,0.344,,TE
4384192,Smoke Harris,Louisiana Tech,57,0.344,19.626,16.795,2.831,WR
4370797,Billy Kemp,Virginia,98,0.345,33.839,33.022,0.817,WR
4361062,Conner McCarthy,Coastal Carolina,1,0.345,0.345,0.345,,WR
4429709,Jamious Griffin,Georgia Tech,52,0.345,17.966,5.131,12.835,RB
4688817,Elijah Green,North Carolina,10,0.346,3.464,,3.464,RB
4426892,Dante Cephas,Kent State,18,0.346,6.233,6.02,0.213,WR
4379569,Jesse Matthews,San Diego State,42,0.347,14.562,14.995,-0.433,WR
4039210,Drew Plitt,Ball State,283,0.347,98.118,79.223,18.894,QB
4040728,Trey Ragas,Louisiana,143,0.347,49.668,12.043,37.625,RB
4428940,Kyi Wright,Pittsburgh,4,0.347,1.39,1.39,,TE
4433906,Trayvon Rudolph,Northern Illinois,30,0.347,10.423,10.423,,WR
4362193,T.J. Banks,West Virginia,7,0.347,2.431,2.431,,TE
4055165,Renard Bell,Washington State,6,0.348,2.088,3.703,-1.615,WR
4361435,Carson Strong,Nevada,382,0.348,132.883,136.18,-3.298,QB
4372485,Rondale Moore,Purdue,51,0.349,17.817,13.963,3.854,WR
4361516,Daniel Bellinger,San Diego State,30,0.35,10.502,10.502,,TE
4426410,Mycah Pittman,Oregon,15,0.351,5.266,5.786,-0.519,WR
4362447,Matt Myers,Buffalo,4,0.351,1.405,0.037,1.368,QB
4428512,Kedon Slovis,USC,284,0.351,99.677,100.938,-1.261,QB
4372519,Jashaun Corbin,Florida State,103,0.351,36.168,3.505,32.662,RB
4690117,Ja'Cyais Credle,UCF,9,0.352,3.167,3.167,,WR
4430089,Michael Mathison,Akron,19,0.352,6.696,7.052,-0.356,WR
4426692,Luke Benson,Syracuse,9,0.353,3.178,3.178,,TE
4068354,Lorenzo Dorr,West Virginia,2,0.353,0.706,,0.706,RB
4035559,Dylan Soehner,Iowa State,22,0.353,7.774,7.774,,TE
4239996,Travis Etienne,Clemson,226,0.354,79.986,40.183,39.803,RB
4240904,Kellen Mond,Texas A&M,392,0.355,139.302,124.526,14.776,QB
4430126,Knowledge McDaniel,Marshall,35,0.355,12.437,,12.437,RB
4361713,Jaret Pallotta,UMass,2,0.356,0.713,0.713,,TE
4431750,Kody Epps,BYU,10,0.356,3.562,2.435,1.127,WR
4244804,Preston Hutchinson,Eastern Michigan,284,0.357,101.358,75.188,26.17,QB
4360609,Malcom Davidson,Florida Atlantic,35,0.357,12.503,6.619,5.885,RB
4373015,Craig Williams,Baylor,26,0.357,9.279,,9.279,RB
4568421,Darius Lewis,Georgia Southern,4,0.357,1.427,0.38,1.048,WR
4241145,Logan Wright,Georgia Southern,110,0.358,39.362,8.578,30.784,RB
4361182,Adrian Martinez,Nebraska,239,0.358,85.481,31.96,53.521,QB
4242330,Danny Davis III,Wisconsin,12,0.358,4.29,-3.479,7.77,WR
4260206,Jalen Holston,Virginia Tech,42,0.358,15.056,5.238,9.818,RB
4430807,Bijan Robinson,Texas,107,0.359,38.411,12.805,25.606,RB
4039390,Tevaka Tuioti,New Mexico,79,0.359,28.322,12.426,15.896,QB
4360271,Tanner Mordecai,Oklahoma,51,0.359,18.329,24.079,-5.75,QB
4362033,Calvin Brownholtz,UTEP,61,0.359,21.925,10.151,11.774,QB
4360163,Austin Aune,North Texas,211,0.359,75.673,70.142,5.531,QB
4430926,Brian Battie,South Florida,50,0.36,18.004,3.398,14.606,RB
4429835,George Holani,Boise State,26,0.36,9.351,6.796,2.555,RB
4261657,Noah Bean,UNLV,18,0.363,6.535,6.535,,TE
4241407,Braydon Johnson,Oklahoma State,31,0.364,11.289,10.996,0.293,WR
4038532,Isaiah Graham,Louisiana Tech,42,0.364,15.278,15.278,,WR
4428796,Casey Washington,Illinois,16,0.364,5.826,5.826,,WR
4390104,Keke Chism,Missouri,56,0.365,20.415,22.928,-2.513,WR
4362503,Dee Wiggins,Miami,49,0.365,17.889,17.889,,WR
4259607,Cam Sullivan-Brown,Penn State,2,0.366,0.732,0.732,,WR
4361100,Jack Westover,Washington,7,0.366,2.563,1.254,1.309,TE
4035225,Nick Starkel,San José State,264,0.368,97.027,101.164,-4.137,QB
4429151,John Humphreys,Stanford,6,0.368,2.208,2.208,,WR
4242243,Keytaon Thompson,Virginia,52,0.368,19.159,7.069,12.09,WR
4261074,Cade Sutherland,South Alabama,21,0.369,7.753,7.753,,WR
3893630,Brady White,Memphis,478,0.369,176.465,155.103,21.363,QB
4433830,Luke Grimm,Kansas,32,0.37,11.852,14.924,-3.072,WR
4686870,George Qualls Jr.,Akron,20,0.37,7.391,7.391,,WR
4427354,Jarrett Guest,Coastal Carolina,2,0.371,0.742,0.345,0.398,QB
4577324,Jakobi Buchanan,Army,111,0.371,41.149,,41.149,RB
4429020,D.J. Uiagalelei,Clemson,143,0.372,53.16,48.648,4.512,QB
4571668,Jake Spiewak,Air Force,2,0.372,0.743,0.743,,WR
4361278,Raymond Niro III,Northwestern,2,0.372,0.744,0.744,,WR
4259240,Savon Scarver,Utah State,9,0.373,3.357,0.337,3.021,WR
4577316,Braheam Murphy,Army,7,0.373,2.608,,2.608,RB
4241138,Wesley Kennedy III,Georgia Southern,80,0.374,29.92,7.099,22.821,RB
4361762,Sean Shaw Jr.,Iowa State,32,0.374,11.954,11.954,,WR
4037293,Lucas Johnson,San Diego State,33,0.375,12.359,6.793,5.565,QB
4255713,Randall St. Felix,South Florida,22,0.378,8.317,8.317,,WR
4684954,Marco Lee,Virginia Tech,3,0.378,1.133,,1.133,RB
4241556,Levi Lewis,Louisiana,347,0.378,131.228,95.739,35.489,QB
4686769,Ashaad Clayton,Colorado,7,0.378,2.648,,2.648,RB
4361741,Brock Purdy,Iowa State,449,0.378,169.525,128.22,41.304,QB
4039300,D'Eriq King,Miami,456,0.378,172.444,127.069,45.375,QB
4036224,Jake Funk,Maryland,71,0.379,26.935,4.494,22.441,RB
4039034,Shane Buechele,SMU,423,0.379,160.182,135.691,24.491,QB
4040835,Jake Molinich,Buffalo,1,0.38,0.38,0.38,,TE
4240069,Malik Cunningham,Louisville,430,0.381,163.737,103.918,59.819,QB
4046678,Ian Book,Notre Dame,462,0.382,176.471,131.675,44.796,QB
4362249,Jayden Reed,Michigan State,54,0.383,20.693,21.882,-1.189,WR
4242546,Davis Mills,Stanford,218,0.384,83.757,79.156,4.601,QB
4428532,Ainias Smith,Texas A&M,118,0.384,45.305,32.663,12.642,WR
4240251,Bryson Smith,Houston,22,0.385,8.465,11.649,-3.184,WR
4034332,Michael Collins,Rice,115,0.385,44.272,47.179,-2.906,QB
4240866,Kalil Pimpleton,Central Michigan,60,0.386,23.157,17.494,5.663,WR
4036475,Brandon Bowling,Arkansas State,64,0.386,24.675,24.675,,WR
4430482,Joshua Simon,Western Kentucky,46,0.386,17.756,17.756,,TE
4570466,Juan Rodriguez,Fresno State,4,0.386,1.544,1.544,,TE
4240408,Nykeim Johnson,Syracuse,42,0.387,16.238,13.838,2.401,WR
4056052,Armani Rogers,Ohio,28,0.388,10.875,-3.208,14.082,QB
4428557,Tyjae Spears,Tulane,39,0.388,15.132,2.827,12.305,RB
4426657,Ryan Hilinski,South Carolina,8,0.388,3.101,4.046,-0.945,QB
4371976,Cord Sandberg,Auburn,1,0.39,0.39,0.39,,QB
4570007,Miles Banks,UTEP,3,0.39,1.169,1.169,,WR
4240412,Aaron Hackett,Syracuse,10,0.39,3.902,3.902,,TE
4385798,Matthew Murla,Air Force,22,0.39,8.588,,8.588,FB
4430684,Treyton Welch,Wyoming,10,0.391,3.908,3.908,,TE
4242328,Tre Walker,San José State,71,0.392,27.824,28.207,-0.383,WR
4241737,Luke Whittemore,Troy,10,0.392,3.921,3.921,,WR
4360329,Stephon Robinson,Kansas,4,0.392,1.569,1.569,,WR
4362570,Joel Wilson,Central Michigan,6,0.392,2.352,2.352,,TE
4360230,Emory Jones,Florida,64,0.393,25.135,5.454,19.682,QB
4693814,Haaziq Daniels,Air Force,105,0.394,41.357,29.775,11.582,QB
4371732,Cameron Fleming,Memphis,1,0.395,0.395,,0.395,RB
4568063,JaVonta Payton,Mississippi State,30,0.395,11.843,11.843,,WR
4052236,Adrian Hardy,Louisiana Tech,59,0.396,23.337,23.337,,WR
4575758,Charles Norman,Louisiana Monroe,3,0.396,1.187,1.648,-0.462,RB
4429072,Lawrance Toafili,Florida State,56,0.396,22.168,0.481,21.688,RB
4259499,Shi Smith,South Carolina,88,0.396,34.839,40.094,-5.254,WR
4685035,Zach Evans,TCU,64,0.396,25.335,3.206,22.129,RB
4430288,Eli Pancol,Duke,33,0.397,13.113,11.203,1.91,WR
4372716,Nikko Remigio,California,20,0.397,7.942,7.082,0.86,WR
4568419,Khaleb Hood,Georgia Southern,26,0.399,10.38,9.39,0.99,WR
4241635,Josh Adkins,UT San Antonio,35,0.4,14.01,13.394,0.616,QB
4365311,Malik Jackson,Louisiana Monroe,31,0.4,12.395,12.286,0.109,RB
4426370,Jadon Haselwood,Oklahoma,6,0.401,2.407,2.407,,WR
4360900,Jason Bean,North Texas,199,0.401,79.807,50.213,29.594,QB
4039599,Devaughn Cooper,UTEP,20,0.401,8.019,8.019,,WR
4362019,A.T. Perry,Wake Forest,26,0.402,10.463,10.463,,WR
4371986,Anthony Schwartz,Auburn,85,0.402,34.201,36.863,-2.662,WR
4372742,Monroe Young,California,3,0.402,1.205,1.205,,WR
4240657,Michael Carter,North Carolina,186,0.403,74.934,16.797,58.137,RB
4570190,Jake Bailey,Rice,39,0.403,15.728,13.583,2.145,WR
4258409,Zachari Jackson,Louisiana Monroe,7,0.405,2.832,2.832,,WR
4379399,James Cook,Georgia,65,0.405,26.297,11.387,14.909,RB
4240838,Terrell Jana,Virginia,61,0.405,24.694,24.694,,WR
4361686,Jevon Bigelow,Fresno State,13,0.405,5.266,0.12,5.146,RB
4048695,Jordan Nathan,Utah State,14,0.406,5.678,5.678,,WR
4426504,Milton Wright,Purdue,35,0.406,14.215,15.016,-0.801,WR
4046530,Chris Evans,Michigan,26,0.407,10.573,6.308,4.265,RB
4426449,Boobie Curry,Arizona,11,0.408,4.49,4.49,,WR
4372505,Payne Durham,Purdue,21,0.408,8.57,8.57,,TE
4243760,Tyler Page,SMU,53,0.408,21.631,21.631,,WR
4430846,Porter Rooks,NC State,34,0.408,13.88,15.254,-1.374,WR
4428651,Broc Thompson,Marshall,21,0.41,8.614,8.614,,WR
4569507,Cade McDonald,Michigan State,2,0.413,0.826,0.826,,WR
4361091,Jacob Sirmon,Washington,3,0.414,1.241,1.689,-0.448,QB
4291693,Terrance Dixon,Georgia State,43,0.416,17.869,13.131,4.738,WR
4047738,Cody Rudy,Ball State,16,0.417,6.665,6.665,,FB
4373626,Tyler Allgeier,BYU,152,0.419,63.712,3.816,59.896,RB
4240899,Roshauud Paul,Arkansas State,28,0.42,11.746,11.746,,WR
4037560,Xavier Lane,Western Kentucky,50,0.42,20.985,20.985,,WR
4040771,John Raine,Northwestern,35,0.421,14.746,14.746,,TE
4426485,Jonathan Mingo,Ole Miss,34,0.422,14.336,14.336,,WR
4429033,Jermaine Burton,Georgia,51,0.422,21.498,19.731,1.766,WR
4685188,Michael Redding III,Miami,5,0.422,2.108,2.108,,WR
4429665,Terrance Gipson,SMU,6,0.422,2.534,1.434,1.1,QB
3895797,Tre Tipton,Pittsburgh,15,0.422,6.33,6.33,,WR
4040846,Zac Lefebvre,Buffalo,20,0.424,8.489,8.489,,TE
4571880,Jonah White,Baylor,16,0.424,6.781,2.495,4.286,RB
4690143,LaJohntay Wester,Florida Atlantic,28,0.424,11.876,11.396,0.48,WR
4429773,Loic Fouonji,Texas Tech,7,0.425,2.976,2.976,,WR
4035576,T.J. Hammonds,Arkansas,17,0.425,7.217,3.078,4.139,RB
4371974,Seth Williams,Auburn,93,0.426,39.646,39.646,,WR
4362208,Sam James,West Virginia,45,0.426,19.151,16.703,2.447,WR
4567151,Trey Knox,Arkansas,10,0.426,4.255,4.255,,TE
4038973,Zach Kahn,Miami (OH),9,0.427,3.843,,3.843,RB
4035711,Jared Sparks,Purdue,5,0.428,2.139,2.139,,WR
4038460,Dillon Stoner,Oklahoma State,66,0.429,28.296,28.296,,WR
4686093,E.J. Williams,Clemson,40,0.429,17.167,17.167,,WR
4035500,Eli Stove,Auburn,61,0.43,26.2,24.599,1.601,WR
4427144,Jaylen Ellis,Baylor,4,0.432,1.728,1.728,,WR
4240266,Tre'von Bradley,Houston,26,0.432,11.236,11.236,,WR
4692806,Challen Faamatau,Maryland,2,0.433,0.867,0.799,0.068,RB
4567525,Javon Ivory,Memphis,37,0.434,16.049,16.049,,WR
4068152,Kawaan Baker,South Alabama,80,0.434,34.718,43.752,-9.034,WR
4697127,Brad Roberts,Air Force,64,0.435,27.837,,27.837,RB
4608589,Tristian Brank,Akron,5,0.435,2.176,2.176,,TE
4036124,Shaun Beyer,Iowa,19,0.436,8.286,8.286,,TE
4686374,Steven McBride,Kansas,3,0.436,1.309,1.309,,WR
4039082,Jason Pirtle,North Texas,21,0.438,9.195,9.195,,TE
4036788,Jaxson Kincaide,Western Michigan,34,0.439,14.919,6.439,8.48,RB
4035837,Audie Omotosho,East Carolina,28,0.439,12.285,12.285,,WR
4039495,Eli Peters,Toledo,153,0.44,67.31,65.266,2.044,QB
4430587,Ronald Thompkins,Nebraska,6,0.441,2.644,0.592,2.052,RB
4361800,Christian Daniels,Tulane,7,0.441,3.084,3.084,,TE
4043606,Willie Johnson,Marshall,32,0.441,14.1,17.395,-3.295,WR
4385430,Xavier Johnson,Ohio State,4,0.441,1.764,,1.764,WR
4426764,Bryan Bradford,Kent State,37,0.441,16.303,2.972,13.331,RB
4360516,Tyrone Tracy Jr.,Iowa,19,0.441,8.371,8.341,0.029,WR
4040090,Zac Crosby,Appalachian State,4,0.442,1.768,1.768,,TE
4037485,Bruno Labelle,Cincinnati,13,0.442,5.741,5.741,,TE
4585553,Jamichael Thompson,Middle Tennessee,8,0.443,3.546,3.546,,WR
4035387,Reginald Todd,Troy,67,0.443,29.669,29.669,,WR
4565318,Terion Stewart,Bowling Green,39,0.444,17.335,0.049,17.286,RB
4043607,Xavier Gaines,Marshall,50,0.444,22.214,20.971,1.244,TE
4373686,Stefan Cobbs,Boise State,8,0.444,3.556,3.608,-0.052,WR
4243778,Judah Bell,SMU,9,0.446,4.011,4.011,,WR
4569138,Tayvian Cunningham,Arizona,13,0.446,5.792,6.829,-1.037,WR
4427473,Brayden Liebrock,Texas,2,0.447,0.894,0.894,,TE
4239086,Desmond Ridder,Cincinnati,373,0.447,166.898,112.392,54.506,QB
4373062,Phillip Brooks III,Kansas State,35,0.45,15.766,13.355,2.41,WR
4361332,Shedrick Jackson,Auburn,11,0.451,4.959,4.959,,WR
4239821,Lucious Stanley,UAB,24,0.451,10.818,4.553,6.265,RB
4569598,Dylan Morris,Washington,126,0.452,56.947,45.068,11.879,QB
4427238,Dillon Gabriel,UCF,469,0.453,212.369,193.199,19.17,QB
4244734,Hassan Littles,Ball State,5,0.453,2.263,2.263,,WR
4048725,Ayden Eberhardt,Wyoming,24,0.453,10.879,11.311,-0.432,WR
4373628,Brayden Cosper,BYU,5,0.453,2.264,2.264,,WR
4569239,Trevon Clark,California,4,0.453,1.812,1.812,,WR
4261917,Stone Scarcelle,Marshall,1,0.455,0.455,0.455,,WR
4426348,Jayden Daniels,Arizona State,116,0.455,52.826,24.477,28.349,QB
4044436,Scooter Harrington,Stanford,10,0.456,4.555,4.555,,TE
4039482,Mitchell Brinkman,South Florida,21,0.458,9.626,9.626,,TE
4362887,Justin Fields,Ohio State,301,0.458,137.745,95.266,42.479,QB
4366031,Nathaniel Dell,Houston,41,0.459,18.811,18.811,,WR
4689917,Jordan Carroll,Louisiana Monroe,19,0.459,8.716,8.716,,WR
4426339,Spencer Rattler,Oklahoma,395,0.459,181.164,163.336,17.828,QB
4429898,Nate Jefferson,Florida International,11,0.459,5.049,2.534,2.515,WR
4360580,Peje' Harris,Georgia Tech,15,0.46,6.897,6.897,,TE
4429219,Ira Armstead,Virginia,1,0.46,0.46,0.46,,QB
4367175,Kyle Philips,UCLA,57,0.46,26.23,24.859,1.372,WR
4372039,Dontay Demus,Maryland,41,0.464,19.02,19.02,,WR
4428439,Collin Schlee,Kent State,25,0.464,11.603,3.035,8.568,QB
4244727,Justin Hall,Ball State,80,0.464,37.157,29.055,8.102,WR
4430992,Kentrel Bullock,Ole Miss,2,0.465,0.931,,0.931,RB
4361222,Layne Hatcher,Arkansas State,236,0.465,109.812,108.546,1.266,QB
4401043,Brandon Lewis,Air Force,36,0.465,16.745,2.083,14.662,WR
4569452,Winston Wright,West Virginia,67,0.466,31.197,30.467,0.73,WR
3728271,Bryce Witham,Minnesota,3,0.466,1.398,1.398,,TE
4362669,T.J. Graham,Texas State,36,0.467,16.823,16.885,-0.062,WR
4426857,Oscar Cardenas,UT San Antonio,3,0.468,1.403,1.403,,TE
4613087,Jamaal Bell,Nevada,5,0.469,2.346,4.004,-1.658,WR
4360435,Jacolby Hewitt,Indiana,7,0.47,3.289,3.289,,WR
4362874,Matt Corral,Ole Miss,390,0.471,183.519,129.425,54.094,QB
4389868,Trey Adkins,South Carolina,2,0.472,0.945,0.945,,WR
4360691,Travis Dye,Oregon,73,0.472,34.479,19.278,15.201,RB
4378754,Samuel Emilus,UMass,27,0.472,12.745,13.195,-0.45,WR
4360738,Jack West,Stanford,20,0.473,9.465,9.924,-0.459,QB
4242539,Kolby Taylor,Oregon State,32,0.473,15.139,15.369,-0.23,WR
4036595,Josh Pederson,Louisiana Monroe,52,0.474,24.64,24.64,,TE
4259984,Isaiah Epps,Kentucky,11,0.475,5.226,5.226,,WR
4362664,JahMarae Sheread,Texas State,41,0.476,19.501,19.62,-0.119,WR
4428490,Emery Simmons,North Carolina,23,0.477,10.973,10.973,,WR
4365477,Brody Brumm,Liberty,6,0.478,2.87,2.87,,WR
4360689,Tyler Shough,Oregon,226,0.478,107.929,85.173,22.756,QB
4239714,Kyle Vantrease,Buffalo,163,0.478,77.975,67.475,10.5,QB
4685038,Phat Watts,Tulane,31,0.479,14.849,12.618,2.231,WR
4370348,Corey Gammage,Marshall,50,0.479,23.971,23.971,,WR
4036419,Skylar John Thompson,Kansas State,83,0.48,39.843,28.185,11.657,QB
4426875,Sam Howell,North Carolina,440,0.481,211.569,190.332,21.237,QB
4259204,James Sosinski,Kansas,1,0.482,0.482,0.482,,TE
4037377,CJ Windham,Middle Tennessee,48,0.483,23.205,23.205,,WR
4701004,Elija Robinson,Air Force,10,0.484,4.844,,4.844,FB
4426893,Joshua Cephus,UT San Antonio,77,0.484,37.262,38.37,-1.108,WR
4239944,Hunter Long,Boston College,80,0.485,38.822,38.822,,TE
4685947,CJ Beasley,Coastal Carolina,8,0.486,3.891,,3.891,RB
4567044,Taylor Morin,Wake Forest,56,0.486,27.199,26.382,0.816,WR
4249535,Donny Navarro,Illinois,13,0.487,6.333,6.333,,WR
4035312,Anthony Brown,Oregon,28,0.487,13.623,9.117,4.506,QB
4360978,David Martin-Robinson,Temple,16,0.487,7.788,7.788,,TE
4242512,Malik Willis,Liberty,400,0.487,194.909,103.31,91.599,QB
4044143,Randle Jones,Temple,43,0.488,20.998,21.669,-0.671,WR
4432381,Andrew Mason,Rice,12,0.488,5.853,4.769,1.085,WR
4362260,Carter Bradley,Toledo,105,0.489,51.301,43.255,8.047,QB
4374303,JT Daniels,Georgia,125,0.489,61.095,61.341,-0.246,QB
4606713,Brandon Hayes,Southern Mississippi,12,0.489,5.871,5.163,0.708,WR
4240577,Brandon Smith,Iowa,34,0.49,16.677,15.223,1.454,WR
4039388,Anselem Umeh,New Mexico,4,0.491,1.964,1.964,,WR
4243955,Brad Anderson,Middle Tennessee,7,0.491,3.437,3.735,-0.297,RB
4569420,Jaylen Erwin,UCLA,2,0.492,0.985,0.985,,WR
4427037,Dashaun Davis,Appalachian State,12,0.493,5.914,5.914,,WR
4567253,Darion Williamson,Florida State,2,0.495,0.99,0.99,,WR
4361739,Josh Johnson,Tulsa,67,0.495,33.195,33.623,-0.428,WR
4241273,Roger Carter,Georgia State,35,0.495,17.34,17.34,,TE
4043158,T.J. Vasher,Texas Tech,35,0.495,17.322,16.419,0.903,WR
4367178,Dorian Thompson-Robinson,UCLA,191,0.496,94.651,64.84,29.811,QB
4360310,Trevor Lawrence,Clemson,397,0.497,197.395,168.514,28.881,QB
4432620,Parker Washington,Penn State,58,0.498,28.907,28.907,,WR
4361412,Daniel George,Penn State,11,0.498,5.474,5.474,,WR
4242355,Jake Ferguson,Wisconsin,41,0.498,20.41,20.41,,TE
4613165,Demick Starling,Virginia,5,0.498,2.489,2.489,,WR
4574722,Christian Dremel,Rutgers,7,0.498,3.488,3.488,,WR
4577726,Jawaun Johnson,Louisiana Tech,16,0.499,7.987,7.851,0.136,WR
4045291,Taysir Mack,Pittsburgh,46,0.5,23.004,23.004,,WR
4034772,Seth Green,Minnesota,14,0.5,7.001,5.495,1.506,TE
